ID,SchoolID,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_20,Q1_21,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,drink,smoke,school_M,age
6475,10410455,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,11
6503,40940168,2,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,2,0,0,2,1,1,3,17
6504,40940168,0,1,0,1,0,0,0,1,1,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,2,1,0,0,0,1,0,0,1,1,2,1,4,17
6526,20820172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,13
6530,20820172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,13
6570,20820167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,13
6581,20820167,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,4,13
6600,31430320,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,17
6606,31430320,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,4,4,4,17
6616,31430320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4,4,2,17
6629,11410258,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10
6648,11410258,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,10
6652,10410730,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,12
6665,10410730,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,12
6686,12000036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,3,12
6687,12000036,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,12
6695,12000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,12
6734,11610278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,4,10
6755,41640278,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,3,18
6756,41640278,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,18
6780,41640278,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,18
6790,31630168,2,1,2,3,1,3,2,1,2,3,1,1,1,3,1,1,2,1,0,0,0,1,1,1,2,2,1,1,1,1,2,1,1,2,1,0,2,2,2,1,0,1,1,1,1,16
6798,31630168,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,3,16
6799,31630168,0,1,2,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,16
6809,31630168,1,1,2,1,0,2,1,3,1,3,3,0,2,2,2,1,2,1,0,1,0,2,0,1,2,2,3,2,2,3,2,1,0,1,0,1,0,2,3,0,0,2,3,1,2,16
6815,31630168,1,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,2,4,2,16
6820,10810758,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12
6827,10810758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,12
6829,10810758,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12
6830,10810758,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12
6836,10810758,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,2,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3,12
6848,10110432,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,11
6861,10110432,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,11
6862,10110432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11
6873,10110432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,11
6875,30430275,1,0,0,2,1,2,0,0,1,2,2,2,0,1,2,1,0,0,0,2,0,1,1,1,1,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,4,4,3,17
6890,30430275,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,1,1,2,17
6904,30430275,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,17
6915,20120557,1,1,0,1,1,1,1,1,0,0,2,0,2,1,0,0,1,0,0,0,1,0,1,2,3,3,1,1,2,2,2,0,0,1,1,0,0,0,0,0,0,2,1,2,3,15
6941,20120557,0,2,1,3,1,0,2,0,0,0,2,3,1,0,0,0,0,0,0,1,2,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,15
6965,20120346,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,14
7002,30830288,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,17
7008,30830288,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,17
7035,10810218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
7036,10810218,0,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,10
7037,10810218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
7044,10810218,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3,2,1,4,10
7052,10110418,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,1,0,0,0,0,0,0,0,1,2,2,4,11
7053,10110418,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,11
7059,10110418,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,4,11
7074,10110148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
7086,10110148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,10
7091,10110148,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,10
7092,10110148,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,10
7117,20120342,0,1,1,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,1,4,2,2,14
7118,20120342,1,1,0,1,1,1,0,1,2,0,0,1,2,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,4,14
7133,30430109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16
7135,30430109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,16
7158,30430109,0,1,0,1,1,1,2,0,1,1,1,0,2,1,2,2,2,0,1,1,2,1,0,0,1,0,1,1,1,1,2,1,0,0,0,0,0,2,3,0,1,1,1,1,3,16
7170,22000054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13
7173,22000054,0,0,0,0,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,4,13
7174,22000054,0,0,0,1,0,1,1,0,1,0,0,1,1,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,1,3,13
7181,22000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13
7187,22000054,0,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,3,13
7201,12000045,1,2,0,1,2,0,1,0,1,0,1,0,0,0,0,1,1,1,3,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,1,1,10
7205,12000045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,2,1,1,1,3,0,0,0,1,0,0,0,0,1,0,1,3,2,1,3,10
7208,12000045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10
7210,12000045,0,0,0,0,1,1,0,0,2,1,3,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,1,1,3,10
7216,12000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
7218,12000045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,10
7221,42000057,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,18
7227,42000057,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3,18
7243,42000057,1,1,0,1,0,0,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,1,0,0,3,1,2,0,1,1,1,1,3,1,2,18
7246,42000057,2,1,2,2,0,0,1,2,1,2,1,1,0,0,2,1,1,0,1,2,0,1,0,0,2,2,2,0,1,0,3,1,0,1,0,0,1,2,2,1,1,0,2,1,3,18
7252,42000057,0,1,0,2,1,1,1,1,1,1,2,0,1,1,1,2,1,0,0,1,0,1,1,1,1,0,0,1,2,1,2,1,0,1,0,1,0,1,1,0,0,1,2,1,3,18
7259,40540061,1,2,2,3,1,1,2,1,2,3,2,1,2,3,1,1,2,1,0,0,0,1,1,2,2,2,1,1,2,2,2,0,1,2,1,0,1,2,2,0,0,2,4,4,2,17
7261,40540061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,17
7273,40540061,1,1,0,0,1,3,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,4,4,3,17
7300,22000132,0,2,1,2,1,0,1,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,4,14
7340,11410809,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,4,12
7346,11410809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12
7394,11410810,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,12
7398,11410810,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,2,1,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,12
7406,11410259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,10
7411,11410259,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
7413,11410259,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,10
7414,11410259,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,4,10
7416,11410259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
7448,20620151,0,1,0,0,1,1,0,2,1,0,2,2,1,0,0,1,2,2,0,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,13
7466,10610742,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,12
7476,10610742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,12
7478,10610742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12
7481,10610742,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,4,1,4,12
7491,21120417,0,0,1,0,0,3,1,1,1,1,2,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,3,4,3,14
7503,21120417,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,3,1,4,14
7504,21120417,0,0,0,9,1,1,1,1,1,0,0,2,2,1,1,2,2,1,0,1,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,0,0,0,1,2,2,1,2,14
7513,21120417,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4,3,14
7535,41140076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,3,16
7537,41140076,1,1,1,1,0,1,1,0,1,0,1,0,1,2,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,0,1,2,1,1,1,16
7556,41140076,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,16
7587,11210245,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,3,1,1,4,10
7601,31330316,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,17
7606,31330316,1,1,3,1,3,3,3,2,0,0,2,0,2,3,0,2,0,0,1,0,0,0,2,2,1,2,2,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,2,1,1,17
7636,10810484,1,1,1,9,1,2,0,1,2,2,1,2,9,0,1,2,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,4,11
7639,10810484,0,1,1,1,1,2,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,2,2,0,1,0,0,1,1,1,2,1,1,3,11
7647,10810484,2,1,1,2,1,1,2,1,1,0,1,2,0,1,1,2,3,2,1,0,0,1,2,2,3,2,2,2,2,1,1,1,2,0,0,1,1,2,1,2,2,2,1,1,3,11
7648,10810484,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,11
7664,30130429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,18
7666,30130429,1,1,2,1,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,18
7677,30130429,1,1,2,0,1,0,1,1,1,0,1,2,2,1,1,1,2,1,0,0,0,2,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,1,0,0,3,1,1,2,18
7685,20120345,0,1,1,2,0,1,1,1,1,2,2,1,0,1,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,1,2,1,3,14
7713,20120345,1,0,0,0,1,3,1,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,2,0,0,3,3,1,1,2,14
7714,20120345,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,2,0,1,1,0,0,1,1,1,3,14
7733,30330106,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,3,16
7765,32000132,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,2,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,3,18
7766,32000132,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,18
7768,32000132,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,4,18
7778,32000132,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,2,1,0,1,1,0,0,2,1,1,1,1,0,0,0,2,1,2,18
7788,21420429,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,14
7802,21420429,1,3,3,3,3,1,2,3,2,2,1,2,3,3,1,1,1,2,0,1,3,1,0,1,2,3,1,2,0,2,1,2,1,0,1,2,2,2,2,3,2,1,4,4,2,14
7816,30130096,1,1,0,2,0,0,0,0,1,3,3,1,2,0,1,1,1,1,0,0,0,1,0,0,2,0,1,9,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,3,16
7817,30130096,1,1,1,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,16
7853,40140048,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,2,0,0,0,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,16
7905,10810477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11
7906,10810477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,11
7909,10810477,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,4,11
7930,30830124,1,1,0,2,0,1,0,0,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,2,0,0,0,0,1,2,1,2,1,1,1,3,16
7942,30830124,1,1,0,0,0,0,1,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,16
7943,30830124,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,2,2,1,4,16
7946,30830124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16
7963,30830124,0,1,0,2,0,1,0,0,1,0,1,3,1,0,1,1,1,0,0,1,1,2,1,0,1,1,2,2,1,1,0,0,0,0,0,2,0,0,3,0,1,2,1,1,1,16
7971,10810476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,11
7972,10810476,1,2,1,1,1,1,0,1,1,1,2,2,2,1,1,0,0,0,0,0,1,0,2,0,0,3,0,2,2,3,1,0,0,0,0,0,0,1,1,0,0,3,1,1,4,11
7980,10810476,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,2,1,0,1,0,2,2,2,0,2,0,1,0,0,0,1,2,0,0,0,0,0,2,2,2,11
7999,40840066,1,0,0,1,0,0,0,1,1,2,2,0,1,1,1,1,2,2,2,1,1,0,0,2,1,1,2,2,0,0,3,0,1,0,0,0,0,1,1,0,0,1,1,1,4,16
8006,40840066,1,1,0,1,1,1,1,0,2,2,2,1,1,2,1,1,1,3,1,0,0,0,0,1,1,1,2,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,3,4,2,16
8010,40840066,1,0,0,1,2,0,2,1,0,0,1,2,0,3,0,0,0,0,1,0,0,1,0,0,1,2,0,1,2,0,1,0,0,2,0,0,0,1,0,0,0,2,1,1,3,16
8020,40840066,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,3,3,2,1,3,16
